IncidentId,IncidentLink,OriginalCreateDate,OriginalOwningTeamId,OriginalOwningTeamName,OriginalOwningTenantName,OriginalSeverity,OriginalIncidentType,OriginalTitle,CurrentStatus,CurrentSeverity,CurrentOwningTeamId,CurrentOwningTeamName,CurrentOwningTenantName,CurrentIncidentType,CurrentTitle,ParentIncidentId,ModifiedDate,MitigateDate,ResolveDate,HasAutoTransfer,HasAutoLink,HasAnyAutoAction,AutoTransferCorrect,AutoLinkCorrect,HasManualTransferAfterAuto,HasManualRelationshipUpdateAfterAuto,HasAnyManualCorrectionAfterAuto,FirstAutoTransferAt,FirstAutoLinkAt,FirstManualTransferAt,FirstManualRelationshipUpdateAt,FirstAutoActionAt,TransferLatencySeconds,LinkLatencySeconds,FirstAutoActionLatencySeconds,AutoTransferEventCount,AutoLinkEventCount,ManualTransferEventCount,ManualRelationshipUpdateEventCount,IsStillInOriginalTeam
756024449,https://portal.microsofticm.com/imp/v3/incidents/details/756024449/home,2026-03-03 03:05:12.907000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,,2026-03-03 06:18:52.803000+00:00,2026-03-03 06:18:52.800000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756035311,https://portal.microsofticm.com/imp/v3/incidents/details/756035311/home,2026-03-03 03:35:10.330000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicScopePatch Region: swedenc Instance: azfAnmCPPublicScopePatchswedencProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicScopePatch Region: swedenc Instance: azfAnmCPPublicScopePatchswedencProd,,2026-03-03 09:35:11.653000+00:00,2026-03-03 09:35:11.637000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756049917,https://portal.microsofticm.com/imp/v3/incidents/details/756049917/home,2026-03-03 04:16:16.443000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateEndpointNatGatewayPLNSGRunner Region: asiaeast Instance: azfPrivateEndpointNatGatewayPLNSGRunnerasiaeastProd Phase: PE-Create,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateEndpointNatGatewayPLNSGRunner Region: asiaeast Instance: azfPrivateEndpointNatGatewayPLNSGRunnerasiaeastProd Phase: PE-Create,755990536,2026-03-13 16:44:07.733000+00:00,2026-03-03 04:40:58.563000+00:00,,1,0,1,1,,0,1,1,2026-03-03 04:30:07.387000+00:00,,2026-03-03 04:16:24.837000+00:00,2026-03-03 04:41:45.950000+00:00,2026-03-03 04:30:07.387000+00:00,831,,831,2,0,1,3,1
756061154,https://portal.microsofticm.com/imp/v3/incidents/details/756061154/home,2026-03-03 04:46:15.487000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateEndpointNatGatewayPLNSGRunner Region: asiaeast Instance: azfPrivateEndpointNatGatewayPLNSGRunnerasiaeastProd Phase: PE-Create,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PrivateEndpointNatGatewayPLNSGRunner Region: asiaeast Instance: azfPrivateEndpointNatGatewayPLNSGRunnerasiaeastProd Phase: PE-Create,755990536,2026-03-13 16:44:28.080000+00:00,2026-03-03 16:58:14.697000+00:00,,1,0,1,1,,0,1,1,2026-03-03 05:00:02.430000+00:00,,2026-03-03 04:46:22.793000+00:00,2026-03-03 17:02:13.773000+00:00,2026-03-03 05:00:02.430000+00:00,827,,827,1,0,1,1,1
756104205,https://portal.microsofticm.com/imp/v3/incidents/details/756104205/home,2026-03-03 06:35:11.020000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: useast Instance: azfAnmCPPublicDependenciesuseastProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: useast Instance: azfAnmCPPublicDependenciesuseastProd,,2026-03-03 12:48:50.643000+00:00,2026-03-03 12:48:50.657000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756110940,https://portal.microsofticm.com/imp/v3/incidents/details/756110940/home,2026-03-03 06:52:43.197000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,USSec HS IcM #8550927,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,USSec HS IcM #8550927,,2026-03-03 07:16:44.890000+00:00,2026-03-03 07:16:44.897000+00:00,,1,0,1,1,,0,0,0,2026-03-03 07:10:06.190000+00:00,,,,2026-03-03 07:10:06.190000+00:00,1043,,1043,1,0,0,0,1
756116036,https://portal.microsofticm.com/imp/v3/incidents/details/756116036/home,2026-03-03 07:05:12.197000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,,2026-03-03 12:48:50.883000+00:00,2026-03-03 12:48:50.883000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756129569,https://portal.microsofticm.com/imp/v3/incidents/details/756129569/home,2026-03-03 07:39:11.240000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,25,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,,2026-03-03 14:27:17.040000+00:00,2026-03-03 14:27:17.013000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756163558,https://portal.microsofticm.com/imp/v3/incidents/details/756163558/home,2026-03-03 09:05:15.667000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,2026-03-03 14:18:54.800000+00:00,2026-03-03 14:18:54.777000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756199850,https://portal.microsofticm.com/imp/v3/incidents/details/756199850/home,2026-03-03 10:35:20.847000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: mexicoc Instance: azfAnmCPPublicRoutingCommitmexicocProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: mexicoc Instance: azfAnmCPPublicRoutingCommitmexicocProd,,2026-03-03 17:35:10.773000+00:00,2026-03-03 17:35:10.747000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756214745,https://portal.microsofticm.com/imp/v3/incidents/details/756214745/home,2026-03-03 11:15:41.657000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,25,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF822620B6D,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF822620B6D,,2026-03-03 12:22:30.337000+00:00,2026-03-03 12:22:30.337000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756253755,https://portal.microsofticm.com/imp/v3/incidents/details/756253755/home,2026-03-03 12:55:20.767000+00:00,67334,CLOUDNET\NsmPlus,Cloudnet,2,LiveSite,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: useast2euap Instance: azfSpdSlbv1AzsmApiMgdVipIlbuseast2euapProd Phase: DeleteRg,MITIGATED,2,150283,CLOUDNET\NCPQuality,Cloudnet,LiveSite,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: useast2euap Instance: azfSpdSlbv1AzsmApiMgdVipIlbuseast2euapProd Phase: DeleteRg,785666364,2026-05-06 19:00:15.550000+00:00,2026-05-06 18:59:17.693000+00:00,,,,,,,,,,,,,,,,,,,,,,0
756293760,https://portal.microsofticm.com/imp/v3/incidents/details/756293760/home,2026-03-03 14:35:14.837000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: useast2 Instance: azfAnmCPPublicRoutingCommituseast2Prod,,2026-03-03 16:35:20.397000+00:00,2026-03-03 16:35:20.397000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756305452,https://portal.microsofticm.com/imp/v3/incidents/details/756305452/home,2026-03-03 15:05:09.137000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,2026-03-03 17:05:24.097000+00:00,2026-03-03 17:05:24.093000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756331879,https://portal.microsofticm.com/imp/v3/incidents/details/756331879/home,2026-03-03 16:11:04.753000+00:00,67334,CLOUDNET\NsmPlus,Cloudnet,2,LiveSite,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVip Region: useast2euap Instance: azfSpdSlbv1AzsmApiMgdVipuseast2euapProd Phase: DeleteRg,MITIGATED,2,150283,CLOUDNET\NCPQuality,Cloudnet,LiveSite,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVip Region: useast2euap Instance: azfSpdSlbv1AzsmApiMgdVipuseast2euapProd Phase: DeleteRg,785666364,2026-05-06 19:00:15.533000+00:00,2026-05-06 18:59:17.693000+00:00,,,,,,,,,,,,,,,,,,,,,,0
756341110,https://portal.microsofticm.com/imp/v3/incidents/details/756341110/home,2026-03-03 16:34:40.477000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,25,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,,2026-03-30 21:00:47.907000+00:00,2026-03-03 17:49:27.510000+00:00,,0,0,0,,,0,0,0,,,,2026-03-30 21:00:47.910000+00:00,,,,,0,0,0,1,1
756396009,https://portal.microsofticm.com/imp/v3/incidents/details/756396009/home,2026-03-03 18:53:42.703000+00:00,82812,CLOUDNET\RNC,Cloudnet,25,LiveSite,Merlin Programming pending for Cluster: QRO21PrdApp08 PossibleCause: Unknown,ACTIVE,3,62378,CLOUDNET\NMAgent,Cloudnet,LiveSite,Not NM Agent Issue; Finding Correct Owners - Merlin Programming pending for Cluster: QRO21PrdApp08 PossibleCause: Unknown,,2026-03-24 22:11:47.820000+00:00,,,0,0,0,,,0,0,0,,,2026-03-06 17:00:13.580000+00:00,,,,,,0,0,15,0,0
756414282,https://portal.microsofticm.com/imp/v3/incidents/details/756414282/home,2026-03-03 19:42:17.950000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,25,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,,2026-03-03 21:18:39.370000+00:00,2026-03-03 21:18:39.343000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756456234,https://portal.microsofticm.com/imp/v3/incidents/details/756456234/home,2026-03-03 21:32:04.110000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,2,LiveSite,Clean up dangling Vnets in CVG for 3P customers,RESOLVED,2,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[ETA 3/30] Clean up dangling Vnets in CVG for 3P customers,,2026-03-30 16:26:05.820000+00:00,2026-03-30 16:23:31.340000+00:00,2026-03-30 16:25:40.390000+00:00,0,0,0,,,0,0,0,,,,2026-03-04 19:56:03.890000+00:00,,,,,0,0,0,1,1
756474243,https://portal.microsofticm.com/imp/v3/incidents/details/756474243/home,2026-03-03 22:18:56.537000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: europewest Instance: azfAnmCPPublicCrudeuropewestProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicCrud Region: europewest Instance: azfAnmCPPublicCrudeuropewestProd,,2026-03-04 05:05:10.603000+00:00,2026-03-04 05:05:10.577000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756485813,https://portal.microsofticm.com/imp/v3/incidents/details/756485813/home,2026-03-03 22:49:30.960000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,25,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,,2026-03-03 23:48:37.867000+00:00,2026-03-03 23:48:37.840000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756512925,https://portal.microsofticm.com/imp/v3/incidents/details/756512925/home,2026-03-04 00:04:29.703000+00:00,10661,CLOUDNET\RNM,Cloudnet,25,LiveSite,SanitizedVipOwnership2 function returning 0 rows,MITIGATED,25,10661,CLOUDNET\RNM,Cloudnet,LiveSite,SanitizedVipOwnership2 function returning 0 rows,750732286,2026-03-04 20:37:11.127000+00:00,2026-03-04 20:36:14.053000+00:00,,1,0,1,1,,0,1,1,2026-03-04 00:05:44.593000+00:00,,,2026-03-04 19:34:24.520000+00:00,2026-03-04 00:05:44.593000+00:00,75,,75,1,0,0,1,1
51000000925631,https://portal.microsofticm.com/imp/v3/incidents/details/51000000925631/home,2026-03-04 00:24:04.518708600+00:00,10661,CLOUDNET\RNM,Cloudnet,2,CustomerReported,Virtual Network Connectivity Investigation: Cannot Authenticate Peering,MITIGATED,2,23236,AZURERESOURCEMANAGER\AzureResourceManager,Azure Resource Manager,CustomerReported,Virtual Network Connectivity Investigation: Cannot Authenticate Peering,,2026-03-06 00:14:49.876442800+00:00,2026-03-05 17:20:44.529000+00:00,,0,0,0,,,0,0,0,,,2026-03-04 01:14:02.574855300+00:00,,,,,,0,0,2,0,0
756526627,https://portal.microsofticm.com/imp/v3/incidents/details/756526627/home,2026-03-04 00:37:40.770000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,25,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,,2026-03-04 02:48:27.040000+00:00,2026-03-04 02:48:27.017000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756530903,https://portal.microsofticm.com/imp/v3/incidents/details/756530903/home,2026-03-04 00:48:56.153000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,USSec HS IcM #8554008,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,USSec HS IcM #8554008,,2026-03-04 01:15:12.520000+00:00,2026-03-04 01:15:12.523000+00:00,,1,0,1,1,,0,0,0,2026-03-04 01:10:12.733000+00:00,,,,2026-03-04 01:10:12.733000+00:00,1276,,1276,1,0,0,0,1
756532303,https://portal.microsofticm.com/imp/v3/incidents/details/756532303/home,2026-03-04 00:53:02.103000+00:00,10549,CLOUDNET\NRP,Cloudnet,2,LiveSite,VPN Canary Runners are Failing in Denmark East in NRP Due to Cert Missing,ACTIVE,3,10549,CLOUDNET\NRP,Cloudnet,LiveSite,VPN Canary Runners are Failing in Denmark East in NRP Due to Cert Missing,,2026-03-04 21:32:51.127000+00:00,,,,,,,,,,,,,,,,,,,,,,,1
756583766,https://portal.microsofticm.com/imp/v3/incidents/details/756583766/home,2026-03-04 03:15:19.137000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,25,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,,2026-03-04 04:15:24.323000+00:00,2026-03-04 04:15:24.313000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756664428,https://portal.microsofticm.com/imp/v3/incidents/details/756664428/home,2026-03-04 07:07:03.750000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,2,LiveSite,NotifySlow transaction hang occurs in uscentraleuap/CDM05PrdApp01,MITIGATED,2,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,NotifySlow transaction hang occurs in uscentraleuap/CDM05PrdApp01,,2026-03-04 10:53:20.013000+00:00,2026-03-04 08:12:09.587000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756693617,https://portal.microsofticm.com/imp/v3/incidents/details/756693617/home,2026-03-04 08:25:30.247000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,25,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,,2026-03-04 13:36:26.467000+00:00,2026-03-04 13:36:26.463000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756831315,https://portal.microsofticm.com/imp/v3/incidents/details/756831315/home,2026-03-04 14:48:52.880000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: australiaeast Instance: azfAnmCPPublicDependenciesaustraliaeastProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: australiaeast Instance: azfAnmCPPublicDependenciesaustraliaeastProd,,2026-03-04 19:05:21.127000+00:00,2026-03-04 19:05:21.113000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756916646,https://portal.microsofticm.com/imp/v3/incidents/details/756916646/home,2026-03-04 18:42:38.327000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,[Prod_EuropeWest] [LargeGen5Secondaries] Secondaries are consuming too much memory,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,[Prod_EuropeWest] [LargeGen5Secondaries] Secondaries are consuming too much memory,,2026-03-04 22:45:53.050000+00:00,2026-03-04 22:45:28.443000+00:00,,1,0,1,1,,0,1,1,2026-03-04 18:44:25.743000+00:00,,,2026-03-04 22:47:56.260000+00:00,2026-03-04 18:44:25.743000+00:00,107,,107,1,0,0,2,1
756928242,https://portal.microsofticm.com/imp/v3/incidents/details/756928242/home,2026-03-04 19:12:25.820000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[AVNMCP] TestVMConnectivity runner failure in Central canary,ACTIVE,3,75540,CLOUDNET\VNC,Cloudnet,LiveSite,[AVNMCP] TestVMConnectivity runner failure in Central canary,,2026-03-05 00:23:54.207000+00:00,,,0,0,0,,,0,0,0,,,2026-03-05 00:23:50.380000+00:00,2026-03-04 19:18:50.450000+00:00,,,,,0,0,1,1,0
756953528,https://portal.microsofticm.com/imp/v3/incidents/details/756953528/home,2026-03-04 20:13:33.517000+00:00,10475,CLOUDNET\NetworkManager,Cloudnet,25,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,MITIGATED,25,10475,CLOUDNET\NetworkManager,Cloudnet,LiveSite,[Perf-HighCpu] AzNM-NCM High CPU usage anomaly detected on tenant useast2-znc-prod-b's BN1PPF58EA9DF9B,,2026-03-04 21:42:43.423000+00:00,2026-03-04 21:42:43.403000+00:00,,,,,,,,,,,,,,,,,,,,,,1
756961932,https://portal.microsofticm.com/imp/v3/incidents/details/756961932/home,2026-03-04 20:34:10.867000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,[prod_europewest] High Memory Utilization,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,[prod_europewest] High Memory Utilization,756916646,2026-03-04 22:47:56.257000+00:00,2026-03-04 22:47:04.137000+00:00,,1,0,1,1,,0,1,1,2026-03-04 20:35:30.197000+00:00,,,2026-03-04 22:47:56.260000+00:00,2026-03-04 20:35:30.197000+00:00,80,,80,2,0,0,1,1
756977394,https://portal.microsofticm.com/imp/v3/incidents/details/756977394/home,2026-03-04 21:14:38.307000+00:00,10661,CLOUDNET\RNM,Cloudnet,2,LiveSite,USSec HS IcM #8557589,MITIGATED,2,10661,CLOUDNET\RNM,Cloudnet,LiveSite,USSec HS IcM #8557589,,2026-03-04 21:37:59.603000+00:00,2026-03-04 21:37:59.573000+00:00,,1,0,1,1,,0,0,0,2026-03-04 21:30:09.020000+00:00,,,,2026-03-04 21:30:09.020000+00:00,931,,931,1,0,0,0,1
756978380,https://portal.microsofticm.com/imp/v3/incidents/details/756978380/home,2026-03-04 21:16:45.217000+00:00,10661,CLOUDNET\RNM,Cloudnet,25,LiveSite,[[Canary/Pilot Only] API Availability Drop] NRPQos [East US 2 EUAP][PutPublicIpAddressOperation_East US 2 EUAP] is unhealthy.,MITIGATED,25,10549,CLOUDNET\NRP,Cloudnet,LiveSite,[[Canary/Pilot Only] API Availability Drop] NRPQos [East US 2 EUAP][PutPublicIpAddressOperation_East US 2 EUAP] is unhealthy.,,2026-03-05 15:52:41.400000+00:00,2026-03-05 15:49:13.353000+00:00,,1,0,1,0,,1,0,1,2026-03-04 21:17:14.500000+00:00,,2026-03-05 15:52:38.933000+00:00,,2026-03-04 21:17:14.500000+00:00,29,,29,3,0,1,0,0
756993398,https://portal.microsofticm.com/imp/v3/incidents/details/756993398/home,2026-03-04 21:55:25.060000+00:00,10549,CLOUDNET\NRP,Cloudnet,25,LiveSite,[Write Operation Latency abnormal] NRPQos [East US 2 EUAP][DisconnectVmNetworkOperation_East US 2 EUAP] is unhealthy.,ACTIVE,25,10549,CLOUDNET\NRP,Cloudnet,LiveSite,[Write Operation Latency abnormal] NRPQos [East US 2 EUAP][DisconnectVmNetworkOperation_East US 2 EUAP] is unhealthy.,,2026-03-07 06:06:23.587000+00:00,,,,,,,,,,,,,,,,,,,,,,,1
756998092,https://portal.microsofticm.com/imp/v3/incidents/details/756998092/home,2026-03-04 22:05:11.860000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicConnCommit Region: useast2euap Instance: azfAnmCPPublicConnCommituseast2euapProd,,2026-03-05 11:21:10.977000+00:00,2026-03-05 11:21:10.980000+00:00,,,,,,,,,,,,,,,,,,,,,,1
757027275,https://portal.microsofticm.com/imp/v3/incidents/details/757027275/home,2026-03-04 23:21:14.047000+00:00,60163,CLOUDNET\ManagedNetworkController,Cloudnet,25,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: useast2euap Instance: azfAnmCPPublicDependenciesuseast2euapProd,MITIGATED,25,60163,CLOUDNET\ManagedNetworkController,Cloudnet,LiveSite,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicDependencies Region: useast2euap Instance: azfAnmCPPublicDependenciesuseast2euapProd,,2026-03-05 08:21:07.133000+00:00,2026-03-05 08:21:07.137000+00:00,,,,,,,,,,,,,,,,,,,,,,1
